entry,at,order
"Turn: 6♥, 5♥, 2♦ [4♣]",2021-01-02T05:00:37.162Z,160956363716400
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:00:36.312Z,160956363631300
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:00:34.469Z,160956363446900
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:00:31.576Z,160956363157700
"Flop:  [6♥, 5♥, 2♦]",2021-01-02T05:00:28.027Z,160956362802900
"""FINN @ TjsSi2aE2P"" calls 40",2021-01-02T05:00:27.213Z,160956362721400
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:00:26.383Z,160956362638300
"""CONOR @ UA0JtktTD_"" calls 40",2021-01-02T05:00:25.548Z,160956362555100
"""SANJAY @ vrF6WbyhIw"" raises to 40",2021-01-02T05:00:23.447Z,160956362344800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:00:16.845Z,160956361684500
"The player ""SIMON @ V_qMu0YYL8"" sit back with the stack of 490.",2021-01-02T05:00:13.690Z,160956361369100
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-02T05:00:13.678Z,160956361367907
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-02T05:00:13.678Z,160956361367906
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1650) | #6 ""FINN @ TjsSi2aE2P"" (880) | #8 ""SANJAY @ vrF6WbyhIw"" (1070) | #9 ""CONOR @ UA0JtktTD_"" (1290)",2021-01-02T05:00:13.678Z,160956361367901
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-02T05:00:13.678Z,160956361367900
"-- ending hand #43 --",2021-01-02T05:00:07.625Z,160956360762802
"""CONOR @ UA0JtktTD_"" collected 500 from pot with Two Pair, A's & Q's (combination: A♦, A♣, Q♥, Q♠, 9♦)",2021-01-02T05:00:07.625Z,160956360762801
"""CONOR @ UA0JtktTD_"" shows a A♦, A♣.",2021-01-02T05:00:07.625Z,160956360762800
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:00:06.814Z,160956360681500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:00:05.965Z,160956360596600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:00:01.848Z,160956360186200
"River: 7♥, 5♦, 9♦, Q♥ [Q♠]",2021-01-02T04:59:55.507Z,160956359551400
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:59:54.694Z,160956359469500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:59:53.435Z,160956359343600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:59:51.064Z,160956359106500
"Turn: 7♥, 5♦, 9♦ [Q♥]",2021-01-02T04:59:46.824Z,160956358682600
"""FINN @ TjsSi2aE2P"" calls 100",2021-01-02T04:59:46.010Z,160956358601100
"""HARISON @ bLf5mbMF33"" calls 100",2021-01-02T04:59:42.897Z,160956358289800
"""CONOR @ UA0JtktTD_"" bets 100",2021-01-02T04:59:32.495Z,160956357249600
"Flop:  [7♥, 5♦, 9♦]",2021-01-02T04:59:22.031Z,160956356203200
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:59:21.225Z,160956356122600
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-02T04:59:20.379Z,160956356038000
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-02T04:59:19.153Z,160956355915400
"""CONOR @ UA0JtktTD_"" raises to 60",2021-01-02T04:59:14.206Z,160956355420700
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T04:59:10.366Z,160956355036700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T04:59:09.260Z,160956354926100
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T04:59:08.422Z,160956354842200
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-02T04:59:05.947Z,160956354594808
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-02T04:59:05.947Z,160956354594807
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1810) | #6 ""FINN @ TjsSi2aE2P"" (1040) | #8 ""SANJAY @ vrF6WbyhIw"" (1090) | #9 ""CONOR @ UA0JtktTD_"" (950)",2021-01-02T04:59:05.947Z,160956354594802
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-02T04:59:05.947Z,160956354594801
"The player ""SIMON @ V_qMu0YYL8"" stand up with the stack of 490.",2021-01-02T04:59:05.947Z,160956354594800
"""FINN @ TjsSi2aE2P"" shows a 7♥, 5♥.",2021-01-02T04:59:03.537Z,160956354353700
"""CONOR @ UA0JtktTD_"" shows a 5♠, K♥.",2021-01-02T04:59:02.100Z,160956354210100
"-- ending hand #42 --",2021-01-02T04:58:58.607Z,160956353860802
"""FINN @ TjsSi2aE2P"" collected 290 from pot",2021-01-02T04:58:58.607Z,160956353860801
"Uncalled bet of 290 returned to ""FINN @ TjsSi2aE2P""",2021-01-02T04:58:58.607Z,160956353860800
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T04:58:57.800Z,160956353780000
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:58:56.971Z,160956353697200
"""FINN @ TjsSi2aE2P"" bets 290",2021-01-02T04:58:53.222Z,160956353322300
"Turn: 4♥, 6♦, 8♥ [K♠]",2021-01-02T04:58:48.863Z,160956352886600
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:58:48.056Z,160956352805700
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-02T04:58:47.249Z,160956352725000
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:58:46.417Z,160956352641800
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T04:58:25.511Z,160956350551200
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-02T04:58:24.160Z,160956350416200
"Flop:  [4♥, 6♦, 8♥]",2021-01-02T04:58:18.284Z,160956349828700
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:58:17.466Z,160956349746700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T04:58:14.661Z,160956349466200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:58:13.505Z,160956349350500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:58:11.321Z,160956349132100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T04:58:10.475Z,160956349047700
"""HARISON @ bLf5mbMF33"" posts a missed big blind of 20",2021-01-02T04:58:07.313Z,160956348731611
"""HARISON @ bLf5mbMF33"" posts a missing small blind of 10",2021-01-02T04:58:07.313Z,160956348731610
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-02T04:58:07.313Z,160956348731609
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-02T04:58:07.313Z,160956348731608
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1900) | #4 ""SIMON @ V_qMu0YYL8"" (510) | #6 ""FINN @ TjsSi2aE2P"" (830) | #8 ""SANJAY @ vrF6WbyhIw"" (1170) | #9 ""CONOR @ UA0JtktTD_"" (970)",2021-01-02T04:58:07.313Z,160956348731602
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-02T04:58:07.313Z,160956348731601
"The player ""HARISON @ bLf5mbMF33"" joined the game with a stack of 1900.",2021-01-02T04:58:07.313Z,160956348731600
"""CONOR @ UA0JtktTD_"" shows a 4♥, Q♠.",2021-01-02T04:58:04.948Z,160956348494900
"""FINN @ TjsSi2aE2P"" shows a A♥, A♠.",2021-01-02T04:58:03.083Z,160956348308400
"""SIMON @ V_qMu0YYL8"" shows a J♥, 2♥.",2021-01-02T04:58:01.503Z,160956348150300
"""SANJAY @ vrF6WbyhIw"" shows a 3♣, 7♠.",2021-01-02T04:58:01.358Z,160956348135900
"-- ending hand #41 --",2021-01-02T04:57:58.542Z,160956347854302
"""FINN @ TjsSi2aE2P"" collected 60 from pot",2021-01-02T04:57:58.542Z,160956347854301
"Uncalled bet of 60 returned to ""FINN @ TjsSi2aE2P""",2021-01-02T04:57:58.542Z,160956347854300
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:57:57.732Z,160956347773400
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:57:54.080Z,160956347408100
"""FINN @ TjsSi2aE2P"" raises to 80",2021-01-02T04:57:52.099Z,160956347210000
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:57:48.778Z,160956346877900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T04:57:47.945Z,160956346794500
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:57:44.907Z,160956346490800
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-02T04:57:42.496Z,160956346249707
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-02T04:57:42.496Z,160956346249706
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (530) | #6 ""FINN @ TjsSi2aE2P"" (790) | #8 ""SANJAY @ vrF6WbyhIw"" (1170) | #9 ""CONOR @ UA0JtktTD_"" (990)",2021-01-02T04:57:42.496Z,160956346249701
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-02T04:57:42.496Z,160956346249700
"""SANJAY @ vrF6WbyhIw"" shows a 9♠, 8♠.",2021-01-02T04:57:40.195Z,160956346019600
"""FINN @ TjsSi2aE2P"" shows a A♥, 9♥.",2021-01-02T04:57:38.919Z,160956345892000
"-- ending hand #40 --",2021-01-02T04:57:35.151Z,160956345515202
"""FINN @ TjsSi2aE2P"" collected 80 from pot",2021-01-02T04:57:35.151Z,160956345515201
"Uncalled bet of 60 returned to ""FINN @ TjsSi2aE2P""",2021-01-02T04:57:35.151Z,160956345515200
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:57:34.344Z,160956345434500
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:57:33.509Z,160956345351300
"The player ""HARISON @ bLf5mbMF33"" sit back with the stack of 1900.",2021-01-02T04:57:30.058Z,160956345005900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:57:25.988Z,160956344598900
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-02T04:57:23.922Z,160956344392300
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:57:20.168Z,160956344016800
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:57:16.315Z,160956343631600
"Flop:  [6♥, A♣, A♦]",2021-01-02T04:57:11.496Z,160956343150000
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:57:10.690Z,160956343069100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T04:57:05.873Z,160956342587400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T04:57:03.586Z,160956342358800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T04:57:02.748Z,160956342274900
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-02T04:56:59.758Z,160956341976007
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-02T04:56:59.758Z,160956341976006
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (550) | #6 ""FINN @ TjsSi2aE2P"" (730) | #8 ""SANJAY @ vrF6WbyhIw"" (1190) | #9 ""CONOR @ UA0JtktTD_"" (1010)",2021-01-02T04:56:59.758Z,160956341976001
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-02T04:56:59.758Z,160956341976000
"""SIMON @ V_qMu0YYL8"" shows a 6♣, A♣.",2021-01-02T04:56:57.549Z,160956341754900
"-- ending hand #39 --",2021-01-02T04:56:53.230Z,160956341323202
"""SANJAY @ vrF6WbyhIw"" collected 600 from pot with Flush, Qs High (combination: Q♠, J♠, 10♠, 9♠, 5♠)",2021-01-02T04:56:53.230Z,160956341323201
"""SANJAY @ vrF6WbyhIw"" shows a 5♠, 10♠.",2021-01-02T04:56:53.230Z,160956341323200
"""SIMON @ V_qMu0YYL8"" calls 200",2021-01-02T04:56:52.425Z,160956341242600
"""SANJAY @ vrF6WbyhIw"" bets 200",2021-01-02T04:56:24.579Z,160956338458000
"River: A♦, J♠, 9♠, Q♠ [6♦]",2021-01-02T04:56:17.518Z,160956337752100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:56:16.707Z,160956337670800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:56:14.822Z,160956337483000
"Turn: A♦, J♠, 9♠ [Q♠]",2021-01-02T04:56:09.790Z,160956336979200
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:56:08.980Z,160956336898100
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T04:56:08.135Z,160956336813600
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:56:03.278Z,160956336327900
"""SIMON @ V_qMu0YYL8"" bets 60",2021-01-02T04:56:01.714Z,160956336171500
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:55:57.300Z,160956335730100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:55:54.562Z,160956335456300
"Flop:  [A♦, J♠, 9♠]",2021-01-02T04:55:51.650Z,160956335165100
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:55:50.842Z,160956335084300
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T04:55:49.996Z,160956334999600
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T04:55:49.162Z,160956334916300
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:55:48.329Z,160956334833000
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-02T04:55:41.339Z,160956334134108
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-02T04:55:41.339Z,160956334134107
"Player stacks: #4 ""SIMON @ V_qMu0YYL8"" (830) | #6 ""FINN @ TjsSi2aE2P"" (750) | #8 ""SANJAY @ vrF6WbyhIw"" (870) | #9 ""CONOR @ UA0JtktTD_"" (1030)",2021-01-02T04:55:41.339Z,160956334134102
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-02T04:55:41.339Z,160956334134101
"The player ""HARISON @ bLf5mbMF33"" stand up with the stack of 1900.",2021-01-02T04:55:41.339Z,160956334134100
"""FINN @ TjsSi2aE2P"" shows a Q♥, 6♥.",2021-01-02T04:55:40.030Z,160956334003100
"""SANJAY @ vrF6WbyhIw"" shows a A♥, 10♥.",2021-01-02T04:55:37.685Z,160956333768700
"-- ending hand #38 --",2021-01-02T04:55:37.008Z,160956333700902
"""SANJAY @ vrF6WbyhIw"" collected 440 from pot",2021-01-02T04:55:37.008Z,160956333700901
"Uncalled bet of 240 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-02T04:55:37.008Z,160956333700900
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:55:36.201Z,160956333620200
"""SANJAY @ vrF6WbyhIw"" bets 240",2021-01-02T04:55:34.602Z,160956333460300
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:55:26.111Z,160956332611100
"River: A♣, 2♥, 4♥, 2♣ [A♦]",2021-01-02T04:55:23.545Z,160956332354900
"""FINN @ TjsSi2aE2P"" calls 80",2021-01-02T04:55:22.694Z,160956332269500
"""SANJAY @ vrF6WbyhIw"" bets 80",2021-01-02T04:55:20.084Z,160956332008500
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:55:16.190Z,160956331619100
"Turn: A♣, 2♥, 4♥ [2♣]",2021-01-02T04:55:13.875Z,160956331387800
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T04:55:13.063Z,160956331306400
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-02T04:55:11.777Z,160956331177800
"Flop:  [A♣, 2♥, 4♥]",2021-01-02T04:55:07.652Z,160956330765300
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-02T04:55:06.844Z,160956330684500
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:55:06.012Z,160956330601300
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T04:55:04.443Z,160956330444400
"""SANJAY @ vrF6WbyhIw"" raises to 60",2021-01-02T04:54:59.169Z,160956329917000
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T04:54:56.381Z,160956329638200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:54:55.548Z,160956329554900
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T04:54:53.362Z,160956329336400
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:54:52.540Z,160956329254000
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-02T04:54:35.780Z,160956327578108
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-02T04:54:35.780Z,160956327578107
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1920) | #4 ""SIMON @ V_qMu0YYL8"" (850) | #6 ""FINN @ TjsSi2aE2P"" (950) | #8 ""SANJAY @ vrF6WbyhIw"" (630) | #9 ""CONOR @ UA0JtktTD_"" (1030)",2021-01-02T04:54:35.780Z,160956327578101
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-02T04:54:35.780Z,160956327578100
"""HARISON @ bLf5mbMF33"" shows a Q♠, K♣.",2021-01-02T04:54:30.724Z,160956327072500
"""SIMON @ V_qMu0YYL8"" shows a 3♠, 6♠.",2021-01-02T04:54:30.486Z,160956327048700
"""SANJAY @ vrF6WbyhIw"" shows a 3♥, 7♠.",2021-01-02T04:54:28.753Z,160956326875300
"""CONOR @ UA0JtktTD_"" shows a 5♦, 4♠.",2021-01-02T04:54:28.232Z,160956326823300
"-- ending hand #37 --",2021-01-02T04:54:27.055Z,160956326705602
"""HARISON @ bLf5mbMF33"" collected 160 from pot",2021-01-02T04:54:27.055Z,160956326705601
"Uncalled bet of 40 returned to ""HARISON @ bLf5mbMF33""",2021-01-02T04:54:27.055Z,160956326705600
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:54:26.242Z,160956326624300
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:54:24.410Z,160956326441100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:54:23.582Z,160956326358300
"""HARISON @ bLf5mbMF33"" bets 40",2021-01-02T04:54:22.749Z,160956326275000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:54:18.300Z,160956325830100
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:54:17.457Z,160956325745800
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:54:16.631Z,160956325663200
"Turn: 9♣, 7♦, 10♠ [J♦]",2021-01-02T04:54:11.918Z,160956325192000
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:54:11.109Z,160956325111000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:54:09.008Z,160956324900900
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:54:08.173Z,160956324817400
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:54:07.332Z,160956324733300
"Flop:  [9♣, 7♦, 10♠]",2021-01-02T04:54:03.713Z,160956324371600
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:54:02.898Z,160956324289900
"""FINN @ TjsSi2aE2P"" calls 40",2021-01-02T04:54:02.070Z,160956324207100
"""SIMON @ V_qMu0YYL8"" calls 40",2021-01-02T04:53:59.621Z,160956323962200
"""HARISON @ bLf5mbMF33"" calls 40",2021-01-02T04:53:58.231Z,160956323823200
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:53:57.384Z,160956323738500
"""SANJAY @ vrF6WbyhIw"" posts a straddle of 40",2021-01-02T04:53:52.000Z,160956323200109
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-02T04:53:52.000Z,160956323200108
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-02T04:53:52.000Z,160956323200107
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1800) | #4 ""SIMON @ V_qMu0YYL8"" (890) | #6 ""FINN @ TjsSi2aE2P"" (990) | #8 ""SANJAY @ vrF6WbyhIw"" (670) | #9 ""CONOR @ UA0JtktTD_"" (1030)",2021-01-02T04:53:52.000Z,160956323200101
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-02T04:53:52.000Z,160956323200100
"""SIMON @ V_qMu0YYL8"" shows a K♣, J♣.",2021-01-02T04:53:50.689Z,160956323069000
"""CONOR @ UA0JtktTD_"" shows a 5♥, A♣.",2021-01-02T04:53:46.912Z,160956322691300
"""SANJAY @ vrF6WbyhIw"" shows a J♠, Q♦.",2021-01-02T04:53:45.306Z,160956322530700
"-- ending hand #36 --",2021-01-02T04:53:43.976Z,160956322397702
"""SANJAY @ vrF6WbyhIw"" collected 340 from pot",2021-01-02T04:53:43.976Z,160956322397701
"Uncalled bet of 120 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-02T04:53:43.976Z,160956322397700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:53:43.168Z,160956322316900
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:53:42.336Z,160956322233600
"""SANJAY @ vrF6WbyhIw"" bets 120",2021-01-02T04:53:26.735Z,160956320673500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:53:21.878Z,160956320187800
"Turn: A♠, Q♠, J♦ [8♥]",2021-01-02T04:53:17.905Z,160956319790600
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T04:53:17.086Z,160956319708600
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-02T04:53:15.808Z,160956319580900
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T04:53:10.177Z,160956319017800
"""CONOR @ UA0JtktTD_"" raises to 60",2021-01-02T04:53:09.310Z,160956318931100
"""SANJAY @ vrF6WbyhIw"" bets 20",2021-01-02T04:53:04.452Z,160956318445300
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:53:02.087Z,160956318208800
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:52:59.851Z,160956317985100
"Flop:  [A♠, Q♠, J♦]",2021-01-02T04:52:55.747Z,160956317574800
"""SIMON @ V_qMu0YYL8"" calls 40",2021-01-02T04:52:54.937Z,160956317493800
"""HARISON @ bLf5mbMF33"" calls 40",2021-01-02T04:52:49.503Z,160956316950500
"""CONOR @ UA0JtktTD_"" calls 40",2021-01-02T04:52:48.293Z,160956316829400
"""SANJAY @ vrF6WbyhIw"" raises to 40",2021-01-02T04:52:47.453Z,160956316745300
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:52:43.143Z,160956316314400
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-02T04:52:40.941Z,160956316094208
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-02T04:52:40.941Z,160956316094207
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1840) | #4 ""SIMON @ V_qMu0YYL8"" (990) | #6 ""FINN @ TjsSi2aE2P"" (990) | #8 ""SANJAY @ vrF6WbyhIw"" (430) | #9 ""CONOR @ UA0JtktTD_"" (1130)",2021-01-02T04:52:40.941Z,160956316094201
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-02T04:52:40.941Z,160956316094200
"""CONOR @ UA0JtktTD_"" shows a 7♥, 5♦.",2021-01-02T04:52:37.223Z,160956315722400
"""HARISON @ bLf5mbMF33"" shows a 10♦, 6♥.",2021-01-02T04:52:37.160Z,160956315716100
"""SANJAY @ vrF6WbyhIw"" shows a J♦, 3♥.",2021-01-02T04:52:36.953Z,160956315695400
"-- ending hand #35 --",2021-01-02T04:52:35.911Z,160956315591202
"""HARISON @ bLf5mbMF33"" collected 160 from pot",2021-01-02T04:52:35.911Z,160956315591201
"Uncalled bet of 100 returned to ""HARISON @ bLf5mbMF33""",2021-01-02T04:52:35.911Z,160956315591200
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T04:52:35.103Z,160956315510400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T04:52:29.970Z,160956314997100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T04:52:27.905Z,160956314790600
"""HARISON @ bLf5mbMF33"" bets 100",2021-01-02T04:52:23.354Z,160956314335500
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:52:16.805Z,160956313680600
"River: 4♣, 3♠, 7♣, 4♠ [5♠]",2021-01-02T04:52:07.487Z,160956312749100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T04:52:06.680Z,160956312668100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T04:52:05.834Z,160956312583400
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:52:04.998Z,160956312499900
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T04:52:02.042Z,160956312204300
"Turn: 4♣, 3♠, 7♣ [4♠]",2021-01-02T04:51:56.566Z,160956311656800
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T04:51:55.760Z,160956311576100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:51:52.622Z,160956311262300
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T04:51:47.714Z,160956310771500
"""CONOR @ UA0JtktTD_"" bets 20",2021-01-02T04:51:44.166Z,160956310416700
"Flop:  [4♣, 3♠, 7♣]",2021-01-02T04:51:40.516Z,160956310051800
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T04:51:39.708Z,160956309970900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T04:51:38.885Z,160956309888600
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T04:51:37.239Z,160956309724000
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:51:36.307Z,160956309630800
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T04:51:33.883Z,160956309388400
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-02T04:51:30.075Z,160956309007608
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-02T04:51:30.075Z,160956309007607
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1720) | #4 ""SIMON @ V_qMu0YYL8"" (1030) | #6 ""FINN @ TjsSi2aE2P"" (990) | #8 ""SANJAY @ vrF6WbyhIw"" (470) | #9 ""CONOR @ UA0JtktTD_"" (1170)",2021-01-02T04:51:30.075Z,160956309007601
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-02T04:51:30.075Z,160956309007600
"""SANJAY @ vrF6WbyhIw"" shows a 8♦, A♦.",2021-01-02T04:51:26.611Z,160956308661200
"""CONOR @ UA0JtktTD_"" shows a A♥, J♥.",2021-01-02T04:51:26.356Z,160956308635700
"-- ending hand #34 --",2021-01-02T04:51:25.747Z,160956308574802
"""SANJAY @ vrF6WbyhIw"" collected 220 from pot",2021-01-02T04:51:25.747Z,160956308574801
"Uncalled bet of 220 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-02T04:51:25.747Z,160956308574800
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T04:51:24.943Z,160956308494300
"""SANJAY @ vrF6WbyhIw"" bets 220",2021-01-02T04:51:23.133Z,160956308313400
"River: 8♣, 4♥, 6♠, 8♥ [2♥]",2021-01-02T04:51:15.483Z,160956307548700
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T04:51:14.678Z,160956307467900
