entry,at,order
"Uncalled bet of 100 returned to ""LUKE @ e1gbfgFBn7""",2021-01-04T05:27:34.107Z,160973805410800
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:27:33.300Z,160973805330100
"""LUKE @ e1gbfgFBn7"" bets 100",2021-01-04T05:27:28.475Z,160973804847600
"Turn: Q♣, 3♦, Q♦ [2♦]",2021-01-04T05:27:19.926Z,160973803993000
"""LUKE @ e1gbfgFBn7"" calls 100",2021-01-04T05:27:19.097Z,160973803910100
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:27:17.470Z,160973803747100
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:27:16.077Z,160973803607800
"""FINN @ TjsSi2aE2P"" raises to 100",2021-01-04T05:27:15.239Z,160973803523900
"""LUKE @ e1gbfgFBn7"" bets 20",2021-01-04T05:27:08.931Z,160973802893200
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:27:04.689Z,160973802469000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:27:03.186Z,160973802318600
"Flop:  [Q♣, 3♦, Q♦]",2021-01-04T05:27:01.248Z,160973802125000
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:27:00.441Z,160973802044200
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:26:57.269Z,160973801727000
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:26:56.444Z,160973801644500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:26:55.617Z,160973801561800
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:26:45.815Z,160973800581600
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-04T05:26:30.013Z,160973799002008
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-04T05:26:30.013Z,160973799002007
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1020) | #2 ""FINN @ TjsSi2aE2P"" (900) | #3 ""SIMON @ V_qMu0YYL8"" (1440) | #5 ""SANJAY @ vrF6WbyhIw"" (1910) | #9 ""CONOR @ UA0JtktTD_"" (1830)",2021-01-04T05:26:30.013Z,160973799002001
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-04T05:26:30.013Z,160973799002000
"""LUKE @ e1gbfgFBn7"" shows a J♦, J♠.",2021-01-04T05:26:27.391Z,160973798739200
"""SIMON @ V_qMu0YYL8"" shows a 5♦, Q♦.",2021-01-04T05:26:26.363Z,160973798636400
"""CONOR @ UA0JtktTD_"" shows a 7♣, Q♠.",2021-01-04T05:26:25.384Z,160973798538500
"-- ending hand #52 --",2021-01-04T05:26:21.999Z,160973798200002
"""LUKE @ e1gbfgFBn7"" collected 180 from pot",2021-01-04T05:26:21.999Z,160973798200001
"Uncalled bet of 60 returned to ""LUKE @ e1gbfgFBn7""",2021-01-04T05:26:21.999Z,160973798200000
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:26:21.189Z,160973798119000
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:26:19.262Z,160973797926300
"""LUKE @ e1gbfgFBn7"" raises to 80",2021-01-04T05:26:17.043Z,160973797704400
"""CONOR @ UA0JtktTD_"" bets 20",2021-01-04T05:26:13.642Z,160973797364400
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:26:07.863Z,160973796786400
"Turn: 3♦, 9♦, 3♥ [J♣]",2021-01-04T05:26:01.039Z,160973796104100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:26:00.233Z,160973796023400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:25:59.344Z,160973795934500
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:25:42.108Z,160973794210900
"""LUKE @ e1gbfgFBn7"" bets 20",2021-01-04T05:25:33.491Z,160973793349200
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:25:31.568Z,160973793156800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:25:29.720Z,160973792972100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:25:28.895Z,160973792889600
"Flop:  [3♦, 9♦, 3♥]",2021-01-04T05:25:22.050Z,160973792205100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:25:21.241Z,160973792124200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:25:20.412Z,160973792041400
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:25:15.363Z,160973791536400
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:25:14.529Z,160973791453000
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:25:12.800Z,160973791280100
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-04T05:25:07.051Z,160973790705208
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-04T05:25:07.051Z,160973790705207
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (900) | #2 ""FINN @ TjsSi2aE2P"" (900) | #3 ""SIMON @ V_qMu0YYL8"" (1480) | #5 ""SANJAY @ vrF6WbyhIw"" (1930) | #9 ""CONOR @ UA0JtktTD_"" (1890)",2021-01-04T05:25:07.051Z,160973790705201
"-- starting hand #52  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-04T05:25:07.051Z,160973790705200
"""CONOR @ UA0JtktTD_"" shows a A♦, 8♥.",2021-01-04T05:25:04.843Z,160973790484300
"""SANJAY @ vrF6WbyhIw"" shows a J♠, 3♦.",2021-01-04T05:25:02.718Z,160973790271900
"-- ending hand #51 --",2021-01-04T05:25:00.032Z,160973790003302
"""FINN @ TjsSi2aE2P"" collected 380 from pot with Two Pair, J's & 7's (combination: J♥, J♦, 7♥, 7♦, Q♠)",2021-01-04T05:25:00.032Z,160973790003301
"""FINN @ TjsSi2aE2P"" shows a J♥, Q♠.",2021-01-04T05:25:00.032Z,160973790003300
"""LUKE @ e1gbfgFBn7"" calls 80",2021-01-04T05:24:59.221Z,160973789922300
"""FINN @ TjsSi2aE2P"" bets 80",2021-01-04T05:24:56.406Z,160973789640700
"River: 9♥, 5♣, 7♥, 7♦ [J♦]",2021-01-04T05:24:52.443Z,160973789244900
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-04T05:24:51.636Z,160973789163700
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:24:50.581Z,160973789058200
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:24:44.848Z,160973788484900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:24:43.063Z,160973788306500
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-04T05:24:40.016Z,160973788001700
"Turn: 9♥, 5♣, 7♥ [7♦]",2021-01-04T05:24:33.246Z,160973787324900
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:24:32.437Z,160973787243800
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:24:30.012Z,160973787001300
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:24:28.716Z,160973786871700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:24:27.856Z,160973786786300
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:24:25.229Z,160973786522900
"Flop:  [9♥, 5♣, 7♥]",2021-01-04T05:24:21.080Z,160973786108200
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:24:20.275Z,160973786027500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:24:19.432Z,160973785943300
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:24:09.228Z,160973784922900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:24:07.999Z,160973784799900
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:24:07.068Z,160973784706900
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-04T05:24:04.661Z,160973784466308
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-04T05:24:04.661Z,160973784466307
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1060) | #2 ""FINN @ TjsSi2aE2P"" (680) | #3 ""SIMON @ V_qMu0YYL8"" (1500) | #5 ""SANJAY @ vrF6WbyhIw"" (1950) | #9 ""CONOR @ UA0JtktTD_"" (1910)",2021-01-04T05:24:04.661Z,160973784466301
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-04T05:24:04.661Z,160973784466300
"""CONOR @ UA0JtktTD_"" shows a 6♥, 4♥.",2021-01-04T05:24:00.442Z,160973784044300
"""SANJAY @ vrF6WbyhIw"" shows a A♣, K♥.",2021-01-04T05:23:57.792Z,160973783779300
"""SIMON @ V_qMu0YYL8"" shows a Q♦, Q♠.",2021-01-04T05:23:57.385Z,160973783738500
"-- ending hand #50 --",2021-01-04T05:23:56.614Z,160973783661502
"""SANJAY @ vrF6WbyhIw"" collected 230 from pot",2021-01-04T05:23:56.614Z,160973783661501
"Uncalled bet of 60 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-04T05:23:56.614Z,160973783661500
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:23:55.796Z,160973783579700
"""SANJAY @ vrF6WbyhIw"" bets 60",2021-01-04T05:23:54.230Z,160973783423100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:23:49.973Z,160973782997600
"Flop:  [A♦, 4♠, 8♣]",2021-01-04T05:23:46.089Z,160973782609000
"""SIMON @ V_qMu0YYL8"" calls 100",2021-01-04T05:23:45.276Z,160973782527700
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:23:38.918Z,160973781891900
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:23:38.096Z,160973781809600
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:23:37.242Z,160973781724300
"""SANJAY @ vrF6WbyhIw"" raises to 100",2021-01-04T05:23:30.335Z,160973781033600
"""SIMON @ V_qMu0YYL8"" raises to 60",2021-01-04T05:23:26.896Z,160973780689700
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-04T05:23:21.850Z,160973780185108
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-04T05:23:21.850Z,160973780185107
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1070) | #2 ""FINN @ TjsSi2aE2P"" (700) | #3 ""SIMON @ V_qMu0YYL8"" (1600) | #5 ""SANJAY @ vrF6WbyhIw"" (1820) | #9 ""CONOR @ UA0JtktTD_"" (1910)",2021-01-04T05:23:21.850Z,160973780185101
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-04T05:23:21.850Z,160973780185100
"""LUKE @ e1gbfgFBn7"" shows a K♦, A♦.",2021-01-04T05:23:18.919Z,160973779892000
"""SIMON @ V_qMu0YYL8"" shows a 8♥, 6♣.",2021-01-04T05:23:18.741Z,160973779874200
"""CONOR @ UA0JtktTD_"" shows a 8♣, 5♥.",2021-01-04T05:23:17.322Z,160973779732300
"-- ending hand #49 --",2021-01-04T05:23:16.840Z,160973779684102
"""LUKE @ e1gbfgFBn7"" collected 80 from pot",2021-01-04T05:23:16.840Z,160973779684101
"Uncalled bet of 60 returned to ""LUKE @ e1gbfgFBn7""",2021-01-04T05:23:16.840Z,160973779684100
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:23:16.024Z,160973779602600
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:23:05.453Z,160973778545300
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:23:04.469Z,160973778447000
"""LUKE @ e1gbfgFBn7"" bets 60",2021-01-04T05:23:03.642Z,160973778364400
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:23:00.343Z,160973778034300
"River: 4♦, 4♠, 10♥, 5♦ [A♥]",2021-01-04T05:22:56.938Z,160973777694100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:22:56.128Z,160973777612900
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:22:52.990Z,160973777299100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:22:52.149Z,160973777215000
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:22:50.330Z,160973777033100
"Turn: 4♦, 4♠, 10♥ [5♦]",2021-01-04T05:22:46.425Z,160973776642700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:22:45.607Z,160973776561200
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:22:43.380Z,160973776338100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:22:42.554Z,160973776255500
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:22:40.321Z,160973776032200
"Flop:  [4♦, 4♠, 10♥]",2021-01-04T05:22:35.031Z,160973775503200
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:22:34.223Z,160973775422400
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:22:29.514Z,160973774951500
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:22:27.826Z,160973774782700
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:22:26.997Z,160973774699900
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:22:24.280Z,160973774428100
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-04T05:22:22.191Z,160973774219208
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-04T05:22:22.191Z,160973774219207
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1010) | #2 ""FINN @ TjsSi2aE2P"" (720) | #3 ""SIMON @ V_qMu0YYL8"" (1620) | #5 ""SANJAY @ vrF6WbyhIw"" (1820) | #9 ""CONOR @ UA0JtktTD_"" (1930)",2021-01-04T05:22:22.191Z,160973774219201
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-04T05:22:22.191Z,160973774219200
"""SIMON @ V_qMu0YYL8"" shows a 4♥, 2♥.",2021-01-04T05:22:17.176Z,160973773717700
"""SANJAY @ vrF6WbyhIw"" shows a 3♠, 6♦.",2021-01-04T05:22:16.181Z,160973773618200
"""CONOR @ UA0JtktTD_"" shows a 8♥, 9♠.",2021-01-04T05:22:14.775Z,160973773477500
"-- ending hand #48 --",2021-01-04T05:22:14.170Z,160973773417302
"""CONOR @ UA0JtktTD_"" collected 190 from pot",2021-01-04T05:22:14.170Z,160973773417301
"Uncalled bet of 60 returned to ""CONOR @ UA0JtktTD_""",2021-01-04T05:22:14.170Z,160973773417300
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:22:13.359Z,160973773336100
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:22:11.996Z,160973773199700
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-04T05:22:11.061Z,160973773106200
"Flop:  [5♠, 7♥, 7♣]",2021-01-04T05:22:03.927Z,160973772392900
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-04T05:22:03.116Z,160973772311700
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-04T05:22:01.048Z,160973772104900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:21:49.641Z,160973770964200
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:21:46.997Z,160973770699800
"""FINN @ TjsSi2aE2P"" raises to 60",2021-01-04T05:21:45.120Z,160973770512100
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:21:42.379Z,160973770238600
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-04T05:21:31.588Z,160973769159009
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-04T05:21:31.588Z,160973769159008
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1070) | #2 ""FINN @ TjsSi2aE2P"" (780) | #3 ""SIMON @ V_qMu0YYL8"" (1620) | #5 ""SANJAY @ vrF6WbyhIw"" (1830) | #9 ""CONOR @ UA0JtktTD_"" (1800)",2021-01-04T05:21:31.588Z,160973769159002
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-04T05:21:31.588Z,160973769159001
"The player ""CONOR @ UA0JtktTD_"" joined the game with a stack of 1800.",2021-01-04T05:21:31.588Z,160973769159000
"""FINN @ TjsSi2aE2P"" shows a 4♦, J♣.",2021-01-04T05:21:27.404Z,160973768740500
"""LUKE @ e1gbfgFBn7"" shows a K♠, Q♠.",2021-01-04T05:21:25.578Z,160973768557900
"""SANJAY @ vrF6WbyhIw"" shows a 2♥, 10♣.",2021-01-04T05:21:24.140Z,160973768414100
"""SIMON @ V_qMu0YYL8"" shows a K♦, Q♥.",2021-01-04T05:21:23.961Z,160973768396200
"-- ending hand #47 --",2021-01-04T05:21:22.883Z,160973768288402
"""LUKE @ e1gbfgFBn7"" collected 420 from pot",2021-01-04T05:21:22.883Z,160973768288401
"Uncalled bet of 240 returned to ""LUKE @ e1gbfgFBn7""",2021-01-04T05:21:22.883Z,160973768288400
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:21:22.077Z,160973768207800
"""LUKE @ e1gbfgFBn7"" bets 240",2021-01-04T05:21:16.242Z,160973767624300
"Turn: A♣, 9♠, J♠ [10♦]",2021-01-04T05:21:06.444Z,160973766644600
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:21:05.637Z,160973766563800
"""FINN @ TjsSi2aE2P"" calls 140",2021-01-04T05:21:03.083Z,160973766308400
"""LUKE @ e1gbfgFBn7"" raises to 140",2021-01-04T05:21:00.768Z,160973766076900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:20:56.717Z,160973765672100
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-04T05:20:55.883Z,160973765588400
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-04T05:20:53.220Z,160973765322100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:20:50.157Z,160973765015800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:20:45.554Z,160973764555500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:20:44.729Z,160973764473000
"Flop:  [A♣, 9♠, J♠]",2021-01-04T05:20:40.255Z,160973764025900
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:20:39.438Z,160973763943900
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:20:38.613Z,160973763861300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:20:35.756Z,160973763575700
"The player ""CONOR @ UA0JtktTD_"" sit back with the stack of 1800.",2021-01-04T05:20:35.577Z,160973763557800
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:20:33.688Z,160973763369000
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-04T05:20:29.983Z,160973762998407
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-04T05:20:29.983Z,160973762998406
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (810) | #2 ""FINN @ TjsSi2aE2P"" (940) | #3 ""SIMON @ V_qMu0YYL8"" (1700) | #5 ""SANJAY @ vrF6WbyhIw"" (1850)",2021-01-04T05:20:29.983Z,160973762998401
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-04T05:20:29.983Z,160973762998400
"""SIMON @ V_qMu0YYL8"" shows a A♦, 7♥.",2021-01-04T05:20:25.084Z,160973762508500
"""SANJAY @ vrF6WbyhIw"" shows a 10♦, K♠.",2021-01-04T05:20:23.685Z,160973762368600
"-- ending hand #46 --",2021-01-04T05:20:22.639Z,160973762264002
"""SANJAY @ vrF6WbyhIw"" collected 80 from pot",2021-01-04T05:20:22.639Z,160973762264001
"Uncalled bet of 40 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-04T05:20:22.639Z,160973762264000
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:20:21.824Z,160973762182500
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:20:20.918Z,160973762092000
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:20:20.086Z,160973762008800
"""SANJAY @ vrF6WbyhIw"" bets 40",2021-01-04T05:20:17.328Z,160973761732900
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:20:13.147Z,160973761314800
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:20:10.396Z,160973761039700
"Flop:  [8♦, 5♦, 10♣]",2021-01-04T05:20:07.305Z,160973760730700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:20:06.496Z,160973760649700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:20:02.720Z,160973760272100
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:20:01.360Z,160973760136100
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:19:58.225Z,160973759822600
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-04T05:19:55.648Z,160973759564908
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-04T05:19:55.648Z,160973759564907
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (830) | #2 ""FINN @ TjsSi2aE2P"" (960) | #3 ""SIMON @ V_qMu0YYL8"" (1720) | #5 ""SANJAY @ vrF6WbyhIw"" (1790)",2021-01-04T05:19:55.648Z,160973759564902
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-04T05:19:55.648Z,160973759564901
"The player ""CONOR @ UA0JtktTD_"" stand up with the stack of 1800.",2021-01-04T05:19:55.648Z,160973759564900
"""FINN @ TjsSi2aE2P"" shows a A♣, 4♣.",2021-01-04T05:19:51.288Z,160973759128900
"""SANJAY @ vrF6WbyhIw"" shows a 3♠, 9♦.",2021-01-04T05:19:49.046Z,160973758904700
"""SIMON @ V_qMu0YYL8"" shows a K♦, Q♠.",2021-01-04T05:19:48.789Z,160973758879000
"-- ending hand #45 --",2021-01-04T05:19:47.639Z,160973758764002
"""SIMON @ V_qMu0YYL8"" collected 280 from pot",2021-01-04T05:19:47.639Z,160973758764001
"Uncalled bet of 120 returned to ""SIMON @ V_qMu0YYL8""",2021-01-04T05:19:47.639Z,160973758764000
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:19:46.833Z,160973758683400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:19:43.884Z,160973758388500
"""SIMON @ V_qMu0YYL8"" bets 120",2021-01-04T05:19:43.060Z,160973758306100
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:19:34.814Z,160973757481500
"Turn: 3♦, 10♥, 4♥ [10♣]",2021-01-04T05:19:31.416Z,160973757141800
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-04T05:19:30.598Z,160973757059900
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:19:29.769Z,160973756977000
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:19:26.315Z,160973756631600
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-04T05:19:22.769Z,160973756277000
"""SIMON @ V_qMu0YYL8"" bets 60",2021-01-04T05:19:20.776Z,160973756077700
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:19:15.542Z,160973755554300
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:19:13.761Z,160973755376200
"Flop:  [3♦, 10♥, 4♥]",2021-01-04T05:19:02.807Z,160973754280800
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:19:01.993Z,160973754199500
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:18:59.958Z,160973753995900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:18:58.453Z,160973753845400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:18:57.221Z,160973753722200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:18:55.404Z,160973753540600
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-04T05:18:51.073Z,160973753107408
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-04T05:18:51.073Z,160973753107407
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (850) | #2 ""FINN @ TjsSi2aE2P"" (1040) | #3 ""SIMON @ V_qMu0YYL8"" (1520) | #5 ""SANJAY @ vrF6WbyhIw"" (1870) | #9 ""CONOR @ UA0JtktTD_"" (1820)",2021-01-04T05:18:51.073Z,160973753107401
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-04T05:18:51.073Z,160973753107400
"""CONOR @ UA0JtktTD_"" shows a J♦, K♠.",2021-01-04T05:18:47.137Z,160973752713800
"""SANJAY @ vrF6WbyhIw"" shows a Q♥, 4♥.",2021-01-04T05:18:45.413Z,160973752541400
"-- ending hand #44 --",2021-01-04T05:18:43.761Z,160973752376202
"""CONOR @ UA0JtktTD_"" collected 60 from pot",2021-01-04T05:18:43.761Z,160973752376201
"Uncalled bet of 60 returned to ""CONOR @ UA0JtktTD_""",2021-01-04T05:18:43.761Z,160973752376200
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:18:42.953Z,160973752295300
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:18:42.128Z,160973752212900
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-04T05:18:38.734Z,160973751873500
"Turn: 10♥, 6♣, 8♣ [K♦]",2021-01-04T05:18:25.398Z,160973750539900
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:18:24.592Z,160973750459300
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:18:23.768Z,160973750376900
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:18:20.887Z,160973750088800
"Flop:  [10♥, 6♣, 8♣]",2021-01-04T05:18:14.120Z,160973749412100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:18:13.314Z,160973749331500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:18:10.402Z,160973749040500
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:18:07.081Z,160973748708100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:18:06.252Z,160973748625300
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:18:01.939Z,160973748194000
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-04T05:17:58.904Z,160973747890608
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-04T05:17:58.904Z,160973747890607
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (870) | #2 ""FINN @ TjsSi2aE2P"" (1040) | #3 ""SIMON @ V_qMu0YYL8"" (1520) | #5 ""SANJAY @ vrF6WbyhIw"" (1890) | #9 ""CONOR @ UA0JtktTD_"" (1780)",2021-01-04T05:17:58.904Z,160973747890601
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-04T05:17:58.904Z,160973747890600
"-- ending hand #43 --",2021-01-04T05:17:52.871Z,160973747287301
"""FINN @ TjsSi2aE2P"" collected 1040 from pot with Flush, Kh High (combination: K♥, 9♥, 8♥, 5♥, 3♥)",2021-01-04T05:17:52.871Z,160973747287300
"River: 3♦, 9♥, 5♥, 3♥ [5♣]",2021-01-04T05:17:49.845Z,160973746984800
"""FINN @ TjsSi2aE2P"" shows a K♥, 8♥.",2021-01-04T05:17:46.831Z,160973746683201
"""LUKE @ e1gbfgFBn7"" shows a 4♥, Q♥.",2021-01-04T05:17:46.831Z,160973746683200
"Some players choose to not run it twice.",2021-01-04T05:17:46.009Z,160973746601000
