entry,at,order
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:04:31.587Z,160964667158800
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T04:04:30.402Z,160964667040300
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:04:29.265Z,160964666926500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:04:27.569Z,160964666757000
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-03T04:04:25.157Z,160964666515808
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-03T04:04:25.157Z,160964666515807
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (840) | #2 ""WILL @ pICSC9Ctds"" (1330) | #4 ""SIMON @ V_qMu0YYL8"" (930) | #8 ""CONOR @ UA0JtktTD_"" (770) | #9 ""FINN @ TjsSi2aE2P"" (700)",2021-01-03T04:04:25.157Z,160964666515801
"-- starting hand #24  (No Limit Texas Hold'em) (dealer: ""WILL @ pICSC9Ctds"") --",2021-01-03T04:04:25.157Z,160964666515800
"""SIMON @ V_qMu0YYL8"" shows a J♦, 10♥.",2021-01-03T04:04:22.588Z,160964666258900
"""HARISON @ bLf5mbMF33"" shows a K♥, A♥.",2021-01-03T04:04:21.302Z,160964666130300
"""WILL @ pICSC9Ctds"" shows a 8♥, 4♣.",2021-01-03T04:04:21.287Z,160964666128900
"""CONOR @ UA0JtktTD_"" shows a 4♦, 3♠.",2021-01-03T04:04:20.027Z,160964666002800
"-- ending hand #23 --",2021-01-03T04:04:19.411Z,160964665941202
"""CONOR @ UA0JtktTD_"" collected 410 from pot",2021-01-03T04:04:19.411Z,160964665941201
"Uncalled bet of 100 returned to ""CONOR @ UA0JtktTD_""",2021-01-03T04:04:19.411Z,160964665941200
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:04:18.599Z,160964665860000
"""CONOR @ UA0JtktTD_"" bets 100",2021-01-03T04:04:08.588Z,160964664858900
"River: K♦, 3♣, 4♥, J♥ [2♦]",2021-01-03T04:04:00.970Z,160964664097600
"""HARISON @ bLf5mbMF33"" calls 80",2021-01-03T04:04:00.163Z,160964664016400
"""CONOR @ UA0JtktTD_"" raises to 80",2021-01-03T04:03:57.593Z,160964663759400
"""HARISON @ bLf5mbMF33"" bets 20",2021-01-03T04:03:54.571Z,160964663457200
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:03:47.432Z,160964662743300
"Turn: K♦, 3♣, 4♥ [J♥]",2021-01-03T04:03:44.041Z,160964662404300
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:03:43.236Z,160964662323600
"""HARISON @ bLf5mbMF33"" calls 80",2021-01-03T04:03:41.437Z,160964662143700
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:03:39.550Z,160964661955100
"""CONOR @ UA0JtktTD_"" bets 80",2021-01-03T04:03:38.722Z,160964661872200
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:03:33.922Z,160964661392300
"Flop:  [K♦, 3♣, 4♥]",2021-01-03T04:03:30.784Z,160964661078500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:03:29.976Z,160964660997700
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:03:29.145Z,160964660914600
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:03:25.503Z,160964660550600
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:03:24.639Z,160964660464000
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:03:20.912Z,160964660091300
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-03T04:03:15.724Z,160964659572508
"""WILL @ pICSC9Ctds"" posts a small blind of 10",2021-01-03T04:03:15.724Z,160964659572507
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1020) | #2 ""WILL @ pICSC9Ctds"" (1340) | #4 ""SIMON @ V_qMu0YYL8"" (950) | #8 ""CONOR @ UA0JtktTD_"" (540) | #9 ""FINN @ TjsSi2aE2P"" (720)",2021-01-03T04:03:15.724Z,160964659572501
"-- starting hand #23  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-03T04:03:15.724Z,160964659572500
"""WILL @ pICSC9Ctds"" shows a 5♠, 2♣.",2021-01-03T04:03:10.570Z,160964659057100
"""CONOR @ UA0JtktTD_"" shows a 6♥, Q♥.",2021-01-03T04:03:10.485Z,160964659048600
"""HARISON @ bLf5mbMF33"" shows a K♦, 5♦.",2021-01-03T04:03:08.976Z,160964658897700
"""SIMON @ V_qMu0YYL8"" shows a J♥, 7♠.",2021-01-03T04:03:08.520Z,160964658852100
"-- ending hand #22 --",2021-01-03T04:03:07.017Z,160964658701902
"""HARISON @ bLf5mbMF33"" collected 80 from pot",2021-01-03T04:03:07.017Z,160964658701901
"Uncalled bet of 20 returned to ""HARISON @ bLf5mbMF33""",2021-01-03T04:03:07.017Z,160964658701900
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:03:06.207Z,160964658620800
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:03:04.762Z,160964658476300
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:03:01.447Z,160964658144700
"""HARISON @ bLf5mbMF33"" bets 20",2021-01-03T04:02:58.268Z,160964657826900
"Flop:  [8♥, K♣, 4♣]",2021-01-03T04:02:54.789Z,160964657479000
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:02:53.984Z,160964657398500
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:02:51.211Z,160964657121200
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:02:50.351Z,160964657035200
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:02:49.528Z,160964656952900
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T04:02:48.689Z,160964656869000
"""WILL @ pICSC9Ctds"" posts a big blind of 20",2021-01-03T04:02:42.936Z,160964656293708
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-03T04:02:42.936Z,160964656293707
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (960) | #2 ""WILL @ pICSC9Ctds"" (1360) | #4 ""SIMON @ V_qMu0YYL8"" (970) | #8 ""CONOR @ UA0JtktTD_"" (560) | #9 ""FINN @ TjsSi2aE2P"" (720)",2021-01-03T04:02:42.936Z,160964656293701
"-- starting hand #22  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-03T04:02:42.936Z,160964656293700
"""WILL @ pICSC9Ctds"" shows a 10♣, 5♥.",2021-01-03T04:02:40.556Z,160964656055700
"-- ending hand #21 --",2021-01-03T04:02:36.384Z,160964655638603
"""FINN @ TjsSi2aE2P"" shows a 3♣, 4♥.",2021-01-03T04:02:36.384Z,160964655638602
"""HARISON @ bLf5mbMF33"" collected 100 from pot with Pair, 3's (combination: 3♦, 3♥, K♣, Q♣, 10♦)",2021-01-03T04:02:36.384Z,160964655638601
"""HARISON @ bLf5mbMF33"" shows a 3♦, 10♦.",2021-01-03T04:02:36.384Z,160964655638600
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:02:35.577Z,160964655557800
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:02:33.378Z,160964655337900
"""FINN @ TjsSi2aE2P"" bets 20",2021-01-03T04:02:29.212Z,160964654921300
"River: 9♣, Q♣, K♣, 3♥ [2♠]",2021-01-03T04:02:26.651Z,160964654665400
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:02:25.842Z,160964654584300
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:02:24.997Z,160964654499700
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:02:23.379Z,160964654338000
"Turn: 9♣, Q♣, K♣ [3♥]",2021-01-03T04:02:16.374Z,160964653637600
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:02:15.551Z,160964653555200
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:02:13.865Z,160964653386600
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:02:09.484Z,160964652948500
"Flop:  [9♣, Q♣, K♣]",2021-01-03T04:02:06.449Z,160964652645000
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:02:05.640Z,160964652564100
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:02:04.812Z,160964652481300
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:02:03.470Z,160964652347100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:02:02.633Z,160964652263600
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:01:58.590Z,160964651859100
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-03T04:01:54.787Z,160964651478808
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-03T04:01:54.787Z,160964651478807
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (900) | #2 ""WILL @ pICSC9Ctds"" (1360) | #4 ""SIMON @ V_qMu0YYL8"" (970) | #8 ""CONOR @ UA0JtktTD_"" (580) | #9 ""FINN @ TjsSi2aE2P"" (760)",2021-01-03T04:01:54.787Z,160964651478801
"-- starting hand #21  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-03T04:01:54.787Z,160964651478800
"""WILL @ pICSC9Ctds"" shows a 5♠, 10♥.",2021-01-03T04:01:52.331Z,160964651233200
"""HARISON @ bLf5mbMF33"" shows a 6♠, 3♥.",2021-01-03T04:01:51.738Z,160964651173800
"-- ending hand #20 --",2021-01-03T04:01:47.779Z,160964650778103
"""FINN @ TjsSi2aE2P"" shows a J♥, 4♠.",2021-01-03T04:01:47.779Z,160964650778102
"""CONOR @ UA0JtktTD_"" collected 140 from pot with Pair, Q's (combination: Q♣, Q♠, A♣, K♦, 6♥)",2021-01-03T04:01:47.779Z,160964650778101
"""CONOR @ UA0JtktTD_"" shows a Q♣, 6♥.",2021-01-03T04:01:47.779Z,160964650778100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:01:46.975Z,160964650697500
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:01:45.470Z,160964650547000
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:01:43.493Z,160964650349400
"""FINN @ TjsSi2aE2P"" bets 20",2021-01-03T04:01:38.291Z,160964649829200
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:01:36.086Z,160964649608700
"River: Q♠, 3♣, K♦, 4♦ [A♣]",2021-01-03T04:01:33.910Z,160964649391300
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:01:33.093Z,160964649309400
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:01:32.259Z,160964649226000
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:01:31.093Z,160964649109300
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:01:29.725Z,160964648972600
"Turn: Q♠, 3♣, K♦ [4♦]",2021-01-03T04:01:28.087Z,160964648808900
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:01:27.280Z,160964648728100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:01:26.435Z,160964648643700
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:01:25.579Z,160964648558000
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:01:21.728Z,160964648172900
"Flop:  [Q♠, 3♣, K♦]",2021-01-03T04:01:08.742Z,160964646874300
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:01:07.935Z,160964646793600
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:01:05.211Z,160964646521200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T04:01:03.315Z,160964646331600
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:00:59.784Z,160964645978500
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:00:57.937Z,160964645793800
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-03T04:00:53.841Z,160964645384208
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-03T04:00:53.841Z,160964645384207
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (940) | #2 ""WILL @ pICSC9Ctds"" (1360) | #4 ""SIMON @ V_qMu0YYL8"" (990) | #8 ""CONOR @ UA0JtktTD_"" (480) | #9 ""FINN @ TjsSi2aE2P"" (800)",2021-01-03T04:00:53.841Z,160964645384201
"-- starting hand #20  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-03T04:00:53.841Z,160964645384200
"""HARISON @ bLf5mbMF33"" shows a 8♦, Q♣.",2021-01-03T04:00:50.929Z,160964645093000
"""SIMON @ V_qMu0YYL8"" shows a Q♥, 3♦.",2021-01-03T04:00:49.143Z,160964644914400
"-- ending hand #19 --",2021-01-03T04:00:46.815Z,160964644681803
"""CONOR @ UA0JtktTD_"" shows a 3♥, 4♠.",2021-01-03T04:00:46.815Z,160964644681802
"""WILL @ pICSC9Ctds"" collected 120 from pot with A High (combination: A♠, K♠, 10♥, 9♣, 7♠)",2021-01-03T04:00:46.815Z,160964644681801
"""WILL @ pICSC9Ctds"" shows a 7♠, A♠.",2021-01-03T04:00:46.815Z,160964644681800
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:00:45.995Z,160964644599800
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:00:43.349Z,160964644335000
"River: 2♠, K♠, 9♣, 5♦ [10♥]",2021-01-03T04:00:39.199Z,160964643920300
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:00:38.374Z,160964643837500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:00:34.901Z,160964643490200
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:00:34.041Z,160964643404200
"""WILL @ pICSC9Ctds"" bets 20",2021-01-03T04:00:33.214Z,160964643321500
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:00:30.609Z,160964643061000
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:00:28.284Z,160964642828500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:00:26.614Z,160964642661800
"Turn: 2♠, K♠, 9♣ [5♦]",2021-01-03T04:00:23.460Z,160964642346100
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:00:22.653Z,160964642265400
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:00:20.105Z,160964642010600
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:00:15.971Z,160964641597400
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:00:15.135Z,160964641513600
"Flop:  [2♠, K♠, 9♣]",2021-01-03T04:00:09.060Z,160964640906700
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:00:08.250Z,160964640825100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T04:00:07.406Z,160964640740700
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T04:00:06.569Z,160964640657000
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:00:05.185Z,160964640518500
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:00:00.918Z,160964640091900
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-03T03:59:59.038Z,160964639904008
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-03T03:59:59.038Z,160964639904007
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (960) | #2 ""WILL @ pICSC9Ctds"" (1280) | #4 ""SIMON @ V_qMu0YYL8"" (1010) | #8 ""CONOR @ UA0JtktTD_"" (520) | #9 ""FINN @ TjsSi2aE2P"" (800)",2021-01-03T03:59:59.038Z,160964639904001
"-- starting hand #19  (No Limit Texas Hold'em) (dealer: ""WILL @ pICSC9Ctds"") --",2021-01-03T03:59:59.038Z,160964639904000
"""CONOR @ UA0JtktTD_"" shows a 3♣, K♠.",2021-01-03T03:59:55.117Z,160964639511800
"""SIMON @ V_qMu0YYL8"" shows a 7♣, 3♠.",2021-01-03T03:59:52.498Z,160964639250100
"""FINN @ TjsSi2aE2P"" shows a Q♣, 9♥.",2021-01-03T03:59:52.491Z,160964639249300
"""WILL @ pICSC9Ctds"" shows a 10♥, 5♥.",2021-01-03T03:59:51.043Z,160964639104300
"""HARISON @ bLf5mbMF33"" shows a A♦, J♥.",2021-01-03T03:59:50.972Z,160964639097300
"-- ending hand #18 --",2021-01-03T03:59:49.604Z,160964638960802
"""HARISON @ bLf5mbMF33"" collected 220 from pot",2021-01-03T03:59:49.604Z,160964638960801
"Uncalled bet of 60 returned to ""HARISON @ bLf5mbMF33""",2021-01-03T03:59:49.604Z,160964638960800
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T03:59:48.800Z,160964638880000
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T03:59:47.306Z,160964638730600
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T03:59:46.439Z,160964638644000
"""WILL @ pICSC9Ctds"" folds",2021-01-03T03:59:45.605Z,160964638560600
"""HARISON @ bLf5mbMF33"" raises to 120",2021-01-03T03:59:37.373Z,160964637737400
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-03T03:59:28.923Z,160964636892400
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T03:59:26.120Z,160964636612100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:59:25.286Z,160964636528700
"""WILL @ pICSC9Ctds"" checks",2021-01-03T03:59:24.449Z,160964636445000
"Flop:  [J♠, J♦, 5♦]",2021-01-03T03:59:19.069Z,160964635907000
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:59:18.257Z,160964635825800
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T03:59:14.831Z,160964635483200
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T03:59:13.466Z,160964635346700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T03:59:12.616Z,160964635261700
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T03:59:11.328Z,160964635132900
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-03T03:59:06.619Z,160964634662008
"""WILL @ pICSC9Ctds"" posts a small blind of 10",2021-01-03T03:59:06.619Z,160964634662007
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (820) | #2 ""WILL @ pICSC9Ctds"" (1300) | #4 ""SIMON @ V_qMu0YYL8"" (1030) | #8 ""CONOR @ UA0JtktTD_"" (540) | #9 ""FINN @ TjsSi2aE2P"" (880)",2021-01-03T03:59:06.619Z,160964634662001
"-- starting hand #18  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-03T03:59:06.619Z,160964634662000
"""SIMON @ V_qMu0YYL8"" shows a K♠, 3♦.",2021-01-03T03:59:02.285Z,160964634228600
"""WILL @ pICSC9Ctds"" shows a 2♠, 10♥.",2021-01-03T03:59:01.543Z,160964634154400
"""CONOR @ UA0JtktTD_"" shows a 4♦, 4♠.",2021-01-03T03:59:01.455Z,160964634145600
"""HARISON @ bLf5mbMF33"" shows a 9♥, 2♥.",2021-01-03T03:59:01.315Z,160964634131500
"-- ending hand #17 --",2021-01-03T03:59:00.913Z,160964634091502
"""CONOR @ UA0JtktTD_"" collected 200 from pot",2021-01-03T03:59:00.913Z,160964634091501
"Uncalled bet of 80 returned to ""CONOR @ UA0JtktTD_""",2021-01-03T03:59:00.913Z,160964634091500
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T03:59:00.094Z,160964634009500
"""CONOR @ UA0JtktTD_"" bets 80",2021-01-03T03:58:57.820Z,160964633782100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:58:53.422Z,160964633342300
"River: 5♥, Q♠, Q♥, 10♦ [Q♣]",2021-01-03T03:58:48.249Z,160964632825700
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T03:58:47.434Z,160964632743500
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:58:45.851Z,160964632585200
"Turn: 5♥, Q♠, Q♥ [10♦]",2021-01-03T03:58:43.536Z,160964632353800
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T03:58:42.716Z,160964632271700
"""WILL @ pICSC9Ctds"" folds",2021-01-03T03:58:41.882Z,160964632188300
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-03T03:58:39.757Z,160964631975800
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-03T03:58:37.196Z,160964631719700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:58:31.417Z,160964631141800
"""WILL @ pICSC9Ctds"" checks",2021-01-03T03:58:29.566Z,160964630956700
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:58:27.932Z,160964630793300
"Flop:  [5♥, Q♠, Q♥]",2021-01-03T03:58:23.869Z,160964630387000
"""WILL @ pICSC9Ctds"" checks",2021-01-03T03:58:23.063Z,160964630306400
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T03:58:19.302Z,160964629930300
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T03:58:18.467Z,160964629846800
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T03:58:17.638Z,160964629763800
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T03:58:16.803Z,160964629680400
"""WILL @ pICSC9Ctds"" posts a big blind of 20",2021-01-03T03:58:13.625Z,160964629362608
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-03T03:58:13.625Z,160964629362607
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (900) | #2 ""WILL @ pICSC9Ctds"" (1320) | #4 ""SIMON @ V_qMu0YYL8"" (1050) | #8 ""CONOR @ UA0JtktTD_"" (420) | #9 ""FINN @ TjsSi2aE2P"" (880)",2021-01-03T03:58:13.625Z,160964629362601
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-03T03:58:13.625Z,160964629362600
"""CONOR @ UA0JtktTD_"" shows a 4♦, 9♥.",2021-01-03T03:58:11.914Z,160964629191500
"""HARISON @ bLf5mbMF33"" shows a 3♠, 5♠.",2021-01-03T03:58:09.446Z,160964628944700
"""SIMON @ V_qMu0YYL8"" shows a Q♦, 6♣.",2021-01-03T03:58:08.422Z,160964628842300
"-- ending hand #16 --",2021-01-03T03:58:06.087Z,160964628608902
"""WILL @ pICSC9Ctds"" collected 120 from pot with Pair, 9's (combination: 9♣, 9♠, K♣, 10♥, 8♠)",2021-01-03T03:58:06.087Z,160964628608901
"""WILL @ pICSC9Ctds"" shows a 9♣, 8♠.",2021-01-03T03:58:06.087Z,160964628608900
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T03:58:05.273Z,160964628527400
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T03:58:04.406Z,160964628440700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T03:57:54.481Z,160964627448200
"""WILL @ pICSC9Ctds"" bets 20",2021-01-03T03:57:53.638Z,160964627364000
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:57:51.448Z,160964627144800
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:57:49.332Z,160964626933300
"River: K♣, 4♠, 2♣, 10♥ [9♠]",2021-01-03T03:57:46.464Z,160964626646900
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:57:45.656Z,160964626565700
"""WILL @ pICSC9Ctds"" checks",2021-01-03T03:57:44.306Z,160964626430700
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:57:42.497Z,160964626249800
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:57:41.626Z,160964626162700
"Turn: K♣, 4♠, 2♣ [10♥]",2021-01-03T03:57:39.798Z,160964625980000
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:57:38.989Z,160964625899000
"""WILL @ pICSC9Ctds"" checks",2021-01-03T03:57:34.736Z,160964625473800
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:57:33.088Z,160964625308900
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:57:31.435Z,160964625143600
"Flop:  [K♣, 4♠, 2♣]",2021-01-03T03:57:27.787Z,160964624778900
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:57:26.967Z,160964624696800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T03:57:26.130Z,160964624613000
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T03:57:25.305Z,160964624530600
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T03:57:24.466Z,160964624446700
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T03:57:20.498Z,160964624049900
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-03T03:57:17.889Z,160964623789008
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-03T03:57:17.889Z,160964623789007
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (920) | #2 ""WILL @ pICSC9Ctds"" (1240) | #4 ""SIMON @ V_qMu0YYL8"" (1070) | #8 ""CONOR @ UA0JtktTD_"" (420) | #9 ""FINN @ TjsSi2aE2P"" (920)",2021-01-03T03:57:17.889Z,160964623789001
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-03T03:57:17.889Z,160964623789000
"""SIMON @ V_qMu0YYL8"" shows a 5♠, J♠.",2021-01-03T03:57:14.663Z,160964623466400
"""WILL @ pICSC9Ctds"" shows a 8♥, 10♣.",2021-01-03T03:57:13.317Z,160964623331800
"-- ending hand #15 --",2021-01-03T03:57:10.841Z,160964623084703
"""CONOR @ UA0JtktTD_"" shows a 2♣, J♥.",2021-01-03T03:57:10.841Z,160964623084702
"""HARISON @ bLf5mbMF33"" collected 80 from pot with Pair, 6's (combination: 6♦, 6♣, A♦, Q♥, 7♥)",2021-01-03T03:57:10.841Z,160964623084701
"""HARISON @ bLf5mbMF33"" shows a 5♦, A♦.",2021-01-03T03:57:10.841Z,160964623084700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:57:10.033Z,160964623003400
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:57:09.201Z,160964622920200
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:57:07.302Z,160964622730300
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T03:57:04.858Z,160964622485900
"River: 6♦, 6♣, 4♠, Q♥ [7♥]",2021-01-03T03:57:02.997Z,160964622301100
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:57:02.191Z,160964622219100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:56:59.986Z,160964621998700
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:56:59.157Z,160964621915800
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T03:56:58.326Z,160964621832700
"Turn: 6♦, 6♣, 4♠ [Q♥]",2021-01-03T03:56:55.653Z,160964621565500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T03:56:54.836Z,160964621483700
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T03:56:52.965Z,160964621296600
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:56:51.045Z,160964621104700
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T03:56:49.573Z,160964620957400
"Flop:  [6♦, 6♣, 4♠]",2021-01-03T03:56:46.726Z,160964620672700
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T03:56:45.920Z,160964620592000
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T03:56:45.090Z,160964620509100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T03:56:43.670Z,160964620367100
"""WILL @ pICSC9Ctds"" folds",2021-01-03T03:56:34.108Z,160964619410900
